EPM,Plant,City,State,file_name,page,stream_class,flow_gpm,dropdown_capacity_mgy,implied_mgy_14pct_beer,implied_mgy_15pct_beer,implied_mgy_16pct_beer,pct_diff_vs_capacity_at_15pct,source_line
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,23,unknown,160.0,112.0,,,,,Rectifier Column #1 160 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,23,unknown,160.0,112.0,,,,,Rectifier Column #2 160 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,11,unknown,150.0,112.0,,,,,200 Proof Flash Vessel #1 150 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,11,unknown,150.0,112.0,,,,,200 Proof Flash Vessel #2 150 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,23,unknown,150.0,112.0,,,,,200 Proof Flash Vessel #1 150 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,23,unknown,150.0,112.0,,,,,200 Proof Flash Vessel #2 150 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,11,unknown,135.0,112.0,,,,,Side Stripper #1 135 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,11,unknown,135.0,112.0,,,,,Side Stripper #2 135 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,11,unknown,135.0,112.0,,,,,200 Proof Condenser #1 135 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,11,unknown,135.0,112.0,,,,,200 Proof Condenser #2 135 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,23,unknown,135.0,112.0,,,,,Side Stripper #1 135 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,23,unknown,135.0,112.0,,,,,Side Stripper #2 135 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,23,unknown,135.0,112.0,,,,,200 Proof Condenser #1 135 gpm
3679,Poet Biorefinning-Iowa Falls LLC,Iowa Falls,IA,19-TV-005R1.pdf,23,unknown,135.0,112.0,,,,,200 Proof Condenser #2 135 gpm
3680,Poet Biorefinning-Jewell LLC,Jewell,IA,18-TV-004-M001.pdf,20,beer,1100.0,90.0,80.9424,86.72399999999999,92.5056,-3.6400000000000112,"EU10 Beer 1,100 gal/min"
3680,Poet Biorefinning-Jewell LLC,Jewell,IA,18-TV-004-M001.pdf,25,beer,1100.0,90.0,80.9424,86.72399999999999,92.5056,-3.6400000000000112,"EU10 Evaporator, (2) Strippers, 1,100 gal/min beer"
3680,Poet Biorefinning-Jewell LLC,Jewell,IA,18-TV-004-M001.pdf,20,unknown,1150.0,90.0,,,,,"69,000 gal/hr mash"
3680,Poet Biorefinning-Jewell LLC,Jewell,IA,18-TV-004-M001.pdf,25,unknown,1150.0,90.0,,,,,"69,000 gal/hr mash, Packed Bed"
3680,Poet Biorefinning-Jewell LLC,Jewell,IA,18-TV-004-M001.pdf,25,unknown,300.0,90.0,,,,,"EU15 Centrifuge #2 300 gal/min whole Oxidizer, 30"
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,beer,3773.0,132.0,277.632432,297.46331999999995,317.29420799999997,125.35099999999997,"EU46 Beer Column Beer 3,773 gal/min"
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,ethanol_or_process,1967.0,132.0,,,,,"EU 50 190 Proof Condenser Ethanol 1,967 gal/min"
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,ethanol_or_process,400.0,132.0,,,,,EU40 200 Proof Condenser Ethanol 400 gal/min Thermal Oxidizer 2
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,unknown,3007.0,132.0,,,,,"EU 56 Centrifuges 3,007 gal/min (CE C10b)"
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,unknown,2821.0,132.0,,,,,"EU23 Cook Flash Vessel 2,821 gal/min"
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,unknown,2623.0,132.0,,,,,"EU21 Cook Tube #1 2,623 gal/min"
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,unknown,2623.0,132.0,,,,,"EU22 Cook Tube #2 Mash 2,623 gal/min"
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,unknown,1966.0,132.0,,,,,"EU 57 Evaporators 1,966 gal/min"
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,unknown,982.0,132.0,,,,,EU48 Side Stripper 982 gal/min
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,unknown,828.0,132.0,,,,,EU49 Rectifier Column 828 gal/min
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,unknown,400.0,132.0,,,,,EU33 Molecular Sieve Vaporizer 400 gal/min (CE C10a)
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,unknown,400.0,132.0,,,,,EU34-EU39 Molecular Sieve Bottles #1-#6 400 gal/min or
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,unknown,400.0,132.0,,,,,EU41 200 Proof Flash Vessel 400 gal/min (CE C10b)
3686,Poet Biorefinning-Menlo,Menlo,IA,15-TV-006R1.pdf,26,unknown,400.0,132.0,,,,,EU42 200 Proof Flash Receiver 400 gal/min
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,beer,3773.0,128.0,277.632432,297.46331999999995,317.29420799999997,132.39321874999996,"EU46 Beer Column Beer 3,773 gal/min"
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,ethanol_or_process,1967.0,128.0,,,,,"EU 50 190 Proof Condenser Ethanol 1,967 gal/min"
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,ethanol_or_process,982.0,128.0,,,,,EU48 Side Stripper Ethanol 982 gal/min
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,ethanol_or_process,828.0,128.0,,,,,EU49 Rectifier Column Ethanol 828 gal/min
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,ethanol_or_process,400.0,128.0,,,,,EU33 Ethanol 400 gal/min
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,ethanol_or_process,400.0,128.0,,,,,Ethanol 400 gal/min
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,ethanol_or_process,400.0,128.0,,,,,EU40 200 Proof Condenser Ethanol 400 gal/min
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,ethanol_or_process,400.0,128.0,,,,,EU41 200 Proof Flash Vessel Ethanol 400 gal/min
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,ethanol_or_process,400.0,128.0,,,,,EU42 200 Proof Flash Receiver Ethanol 400 gal/min
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,29,thin_stillage,1966.0,128.0,,,,,"EU 57 Evaporators Thin Stillage 1,966 gal/min"
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,29,unknown,3007.0,128.0,,,,,"EU 56 Centrifuges 3,007 gal/min"
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,unknown,2821.0,128.0,,,,,"EU23 Cook Flash Vessel Mash 2,821 gal/min"
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,unknown,2623.0,128.0,,,,,"EU21 Cook Tube #1 Mash 2,623 gal/min"
3692,Poet Biorefinning-Shell Rock LLC,Shell Rock,IA,15-TV-003R1.pdf,28,unknown,2623.0,128.0,,,,,"EU22 Cook Tube #2 Mash 2,623 gal/min"
3714,The Andersons Marathon Holdings LLC,Denison,IA,14-TV-011R2.pdf,9,beer,750.0,62.0,55.188,59.129999999999995,63.072,-4.629032258064523,Beer Column 750 gal/min
3714,The Andersons Marathon Holdings LLC,Denison,IA,14-TV-011R2.pdf,26,beer,740.0,62.0,54.45216,58.34159999999999,62.23103999999999,-5.900645161290335,EU40h Beer Degas 740 gallons/minute
3714,The Andersons Marathon Holdings LLC,Denison,IA,14-TV-011R2.pdf,26,unknown,1140.0,62.0,,,,,"EU40g Undistilled 1,140 gallons/minute"
3714,The Andersons Marathon Holdings LLC,Denison,IA,14-TV-011R2.pdf,9,unknown,160.0,62.0,,,,,Rectifier 9600 gal/hr
3714,The Andersons Marathon Holdings LLC,Denison,IA,14-TV-011R2.pdf,9,unknown,130.0,62.0,,,,,"P50a Molecular Sieve #1, #2, #3 and #4 130 gal/min (each)"
3714,The Andersons Marathon Holdings LLC,Denison,IA,14-TV-011R2.pdf,9,unknown,65.0,62.0,,,,,Stripper 65 gal/min
3714,The Andersons Marathon Holdings LLC,Denison,IA,14-TV-011R2.pdf,9,whole_stillage,500.0,62.0,,,,,Whole Stillage Tank 500 gal/min
3557,VCP Corn Processing,Cedar Rapids,IA,9080_08-TV-007R2.pdf,23,unknown,3000.0,300.0,,,,,"410 410 Equalization Tank Wastewater 3,000 gpm None None"
3721,Valero Renewable Fuels LLC,Albert City,IA,16-TV-006R1.pdf,12,beer,3000.0,140.0,220.752,236.51999999999998,252.288,68.94285714285712,"Beer Column Beer 3,000 gal/min"
3721,Valero Renewable Fuels LLC,Albert City,IA,16-TV-006R1.pdf,12,beer,3000.0,140.0,220.752,236.51999999999998,252.288,68.94285714285712,"Side Stripper Beer 3,000 gal/min"
3721,Valero Renewable Fuels LLC,Albert City,IA,16-TV-006R1.pdf,12,beer,3000.0,140.0,220.752,236.51999999999998,252.288,68.94285714285712,"Rectifier Column Beer 3,000 gal/min"
3726,Valero Renewable Fuels LLC,Charles City,IA,15-TV-009R2.pdf,33,beer,1900.0,165.0,139.8096,149.79599999999996,159.7824,-9.214545454545476,(3) The production throughput to be used for stack testing purposes shall be the greater of 1900 gallons/minute beer
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,beer,725.0,110.0,53.3484,57.15899999999999,60.96959999999999,-48.037272727272736,Beer Column Beer 725 gpm
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,beer,100.0,110.0,7.3584,7.883999999999999,8.4096,-92.83272727272728,Side Stripper Beer 100 gpm
3721,Valero Renewable Fuels LLC,Albert City,IA,16-TV-006R1.pdf,12,ethanol_or_process,550.0,140.0,,,,,Molecular Sieve Ethanol 550 gal/min C11 Thermal Oxidizer
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,ethanol_or_process,313.0,110.0,,,,,190 Proof Condenser Ethanol 313 gpm
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,ethanol_or_process,160.0,110.0,,,,,Rectifier Column Ethanol 160 gpm
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,ethanol_or_process,120.0,110.0,,,,,Ethanol 120 gpm From Train 1 Centrate Blower
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,ethanol_or_process,105.0,110.0,,,,,Ethanol 105 gpm
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,ethanol_or_process,5.0,110.0,,,,,200 Proof Condenser Ethanol 5 gpm
3721,Valero Renewable Fuels LLC,Albert City,IA,16-TV-006R1.pdf,12,thin_stillage,3000.0,140.0,,,,,"Evaporators Thin Stillage 3,000 gal/min"
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,thin_stillage,250.0,110.0,,,,,Evaporators Thin Stillage 250 gpm
3728,Valero Renewable Fuels LLC,Hartley,IA,16-TV-004R1.pdf,12,unknown,3000.0,150.0,,,,,"3,000 gal/min from C10 Thermal Oxidizer"
3728,Valero Renewable Fuels LLC,Hartley,IA,16-TV-004R1.pdf,12,unknown,3000.0,150.0,,,,,"3,000 gal/min from C11 Thermal Oxidizer"
3728,Valero Renewable Fuels LLC,Hartley,IA,16-TV-004R1.pdf,12,unknown,3000.0,150.0,,,,,"3,000 gal/min from"
3728,Valero Renewable Fuels LLC,Hartley,IA,16-TV-004R1.pdf,12,unknown,3000.0,150.0,,,,,"3,000 gal/min from"
3728,Valero Renewable Fuels LLC,Hartley,IA,16-TV-004R1.pdf,12,unknown,3000.0,150.0,,,,,"3,000 gal/min from"
3727,Valero Renewable Fuels LLC,Ft. Dodge,IA,16-TV-005R1.pdf,11,unknown,3000.0,150.0,,,,,"3,000 gal/min"
3727,Valero Renewable Fuels LLC,Ft. Dodge,IA,16-TV-005R1.pdf,11,unknown,3000.0,150.0,,,,,"42 3,000 gal/min or Thermal Oxidizer"
3727,Valero Renewable Fuels LLC,Ft. Dodge,IA,16-TV-005R1.pdf,11,unknown,3000.0,150.0,,,,,"3,000 gal/min"
3727,Valero Renewable Fuels LLC,Ft. Dodge,IA,16-TV-005R1.pdf,11,unknown,3000.0,150.0,,,,,"190 Proof 3,000 gal/min"
3727,Valero Renewable Fuels LLC,Ft. Dodge,IA,16-TV-005R1.pdf,11,unknown,3000.0,150.0,,,,,"3,000 gal/min"
3721,Valero Renewable Fuels LLC,Albert City,IA,16-TV-006R1.pdf,12,unknown,3000.0,140.0,,,,,"190 Proof 3,000 gal/min"
3728,Valero Renewable Fuels LLC,Hartley,IA,16-TV-004R1.pdf,12,unknown,2000.0,150.0,,,,,Mixer 2000 gal/min
3728,Valero Renewable Fuels LLC,Hartley,IA,16-TV-004R1.pdf,12,unknown,2000.0,150.0,,,,,"Cook Tubes 2,000 gal/min"
3727,Valero Renewable Fuels LLC,Ft. Dodge,IA,16-TV-005R1.pdf,11,unknown,2000.0,150.0,,,,,"Mixer 2,000 gal/min"
3727,Valero Renewable Fuels LLC,Ft. Dodge,IA,16-TV-005R1.pdf,11,unknown,2000.0,150.0,,,,,"Cook Tubes 2,000 gal/min"
3721,Valero Renewable Fuels LLC,Albert City,IA,16-TV-006R1.pdf,11,unknown,2000.0,140.0,,,,,"Mixer Slurry 2,000 gal/min"
3721,Valero Renewable Fuels LLC,Albert City,IA,16-TV-006R1.pdf,12,unknown,2000.0,140.0,,,,,"Cook Tubes Mash 2,000 gal/min."
3721,Valero Renewable Fuels LLC,Albert City,IA,16-TV-006R1.pdf,12,unknown,1890.0,140.0,,,,,"Centrate Tanks Centrate 1,890 gal/min"
3728,Valero Renewable Fuels LLC,Hartley,IA,16-TV-004R1.pdf,12,unknown,1500.0,150.0,,,,,"1,500 gal/min from"
3727,Valero Renewable Fuels LLC,Ft. Dodge,IA,16-TV-005R1.pdf,11,unknown,1500.0,150.0,,,,,"1,500 gal/min"
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,unknown,730.0,110.0,,,,,Centrate Tank #2 (secondary) Centrifuge Feed 730 gpm From Train 2 Centrate Blower
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,unknown,730.0,110.0,,,,,Centrifuge Drag Conveyor Train #2 Centrifuge Feed 730 gpm Thermal Oxidizer (C10c)
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,unknown,725.0,110.0,,,,,Cook Tube Mash 725 gpm
3729,Valero Renewable Fuels LLC,Lakota,IA,10-TV-001R2.pdf,11,unknown,700.0,110.0,,,,,Centrifuges Centrifuge Feed 700 gpm
3728,Valero Renewable Fuels LLC,Hartley,IA,16-TV-004R1.pdf,12,unknown,550.0,150.0,,,,,550 gal/min from
3728,Valero Renewable Fuels LLC,Hartley,IA,16-TV-004R1.pdf,12,unknown,550.0,150.0,,,,,550 gal/min from
3727,Valero Renewable Fuels LLC,Ft. Dodge,IA,16-TV-005R1.pdf,11,unknown,550.0,150.0,,,,,550 gal/min
3727,Valero Renewable Fuels LLC,Ft. Dodge,IA,16-TV-005R1.pdf,11,unknown,550.0,150.0,,,,,200 Proof 550 gal/min
3721,Valero Renewable Fuels LLC,Albert City,IA,16-TV-006R1.pdf,12,unknown,550.0,140.0,,,,,200 Proof 550 gal/min
